combination_number,pop_size,gen_count,initial_mutation_rate,alpha,sharpe_ratio,best_portfolio_weights
450,50,200,0.1,0.5,0.24886740845288846,"[7.389808300923806e-05, 0.00026168931791592076, 7.13564384502185e-06, 0.0, 0.0, 0.0005148131153998601, 0.0001653542551127006, 4.524014005227598e-05, 0.00019125733395130039, 0.0003712099652463086, 0.0003703197803813011, 0.00018931095737025836, 5.632804868604981e-05, 0.0, 0.9087104485949242, 0.0, 0.0, 0.0, 5.070671869391809e-06, 0.08903792409223628]"
451,50,200,0.01,0.1,0.2486301709492359,"[0.00022199784189502156, 0.0037829226434042346, 0.0, 0.0005076346828109952, 6.875928673702546e-05, 9.80321684254613e-05, 0.0004331048223288244, 0.0, 0.0003757263820055167, 3.6031656198503702e-06, 0.0002284319609586083, 3.243297249762018e-05, 0.0, 0.00015639830560038932, 0.9039356887126297, 0.0027806009036322656, 0.00040354427425671715, 0.00017531187365192494, 0.0, 0.08679581000354578]"
452,50,200,0.01,0.3,0.24892823534565758,"[0.0, 0.0, 0.0011999016047304536, 0.0, 8.282419736553993e-05, 2.5329453686519404e-05, 0.0, 0.0, 0.00213988237855368, 0.0, 0.0007036462498765403, 0.0, 8.015389974634637e-06, 7.891418856388845e-05, 0.8830998334733863, 0.02457736304377797, 3.200676710110132e-05, 0.0, 0.005991356316875989, 0.08206092693610746]"
453,50,200,0.01,0.5,0.2466879449811669,"[0.0, 0.0, 0.0, 0.004368273738022406, 0.0, 0.007412526456058483, 0.0, 0.0013243215910700783, 0.0, 0.0, 0.0034775777641429346, 0.0, 0.00019011144405651635, 0.000688919052432191, 0.9043495856556444, 0.0, 0.0, 0.0, 0.0, 0.07818868429857301]"
454,50,200,0.05,0.1,0.24621077683051967,"[0.0, 0.00015045560687404358, 0.0018974376865854086, 0.006270079559089075, 0.0, 0.0, 0.0, 0.00014525497745274452, 0.0, 0.007266982565499184, 0.0, 0.0, 0.0, 0.0013943544973093983, 0.8610056193433232, 0.0017764858884101037, 0.0, 0.0, 0.0, 0.12009332987545696]"
455,50,200,0.05,0.3,0.2380471597813298,"[0.007317707481660484, 0.0, 0.0, 0.0, 0.012835467203594545, 0.0, 0.0, 0.0, 0.07633699367473731, 0.019797821966517685, 0.0, 0.0, 0.008140161579322154, 0.0, 0.7167928885686442, 0.0764922348565658, 0.0, 0.0, 0.0, 0.0822867246689578]"
456,50,200,0.05,0.5,0.24786656706798993,"[0.0, 0.0, 0.0008691189959160385, 0.0, 0.0, 0.00010880490642615958, 0.0008490308007785253, 0.0002398886141714193, 0.005512043212990718, 0.0016188251456835943, 0.0016070590248798361, 9.029885664580074e-06, 0.0, 0.00048726477680198824, 0.8668761509906239, 0.023675654933312175, 0.00015740919931780245, 0.0044102273129857025, 0.01136422171181888, 0.08221527048862877]"
457,50,200,0.1,0.1,0.2479239220323656,"[0.0, 0.0, 0.0, 0.003831008374744698, 0.0, 0.0, 0.0008444405817948026, 5.110783545990873e-05, 0.008695737490091013, 0.0, 0.005659955418180794, 0.0, 6.671122933206965e-06, 0.0, 0.873349971109492, 0.01861751464071315, 0.0, 0.0019237446080308705, 0.002245403580209406, 0.08477444523835019]"
458,50,200,0.1,0.3,0.24896207519425526,"[4.9913391421076176e-05, 0.0003009839228241918, 6.356671811189592e-05, 0.0, 0.0, 0.00015970032749908656, 3.635170597532393e-05, 0.0, 0.0008401814742732437, 0.0, 6.910147460294578e-06, 0.0008996405123575152, 2.6649940884908656e-05, 0.0, 0.887349811989629, 0.018632852022866016, 0.0, 0.0, 0.0076397403740727345, 0.0839936974726248]"
459,50,200,0.1,0.5,0.24765792594680805,"[0.0, 0.0, 0.0, 0.0, 0.0005615832225554697, 0.0012436589978414066, 0.0, 0.0, 0.0020702082737230915, 0.0015650248344576583, 0.0020472052103035505, 0.0, 0.003514875874960536, 0.0008765163853372166, 0.894571184332108, 0.01808273538819698, 0.0, 0.0, 9.903255739981491e-05, 0.07536797492311623]"
460,50,200,0.01,0.1,0.2489993651144013,"[4.378193796923524e-07, 0.000148002223599545, 5.687725493347959e-06, 3.417935717244106e-05, 5.509520956555534e-06, 6.108707688263052e-05, 0.0, 7.898085343008265e-07, 0.0, 3.1680127627072754e-06, 0.0, 5.581592855811218e-06, 3.070159885634784e-05, 2.674620481926597e-06, 0.8923388393806894, 0.024714361849780066, 0.0011031241690386876, 0.0, 0.0037226439238078617, 0.07782321131970875]"
461,50,200,0.01,0.3,0.24650333537385913,"[0.0, 0.0, 0.001754892438321, 0.0010487594753354568, 0.0, 0.0, 0.0022053501865245857, 0.0008680401253930722, 0.0, 0.0, 0.006618057844927757, 0.0, 0.003978217964310439, 0.0, 0.8848337450038388, 0.035501553569533065, 0.00045078364854667514, 0.0, 0.003523887846579094, 0.059216711896689894]"
462,50,200,0.01,0.5,0.24900067000838544,"[1.0364437428055083e-05, 0.0005015656973442428, 0.0, 0.0, 1.7590875040335603e-05, 4.2321372344731005e-07, 1.999503556512824e-05, 0.00040273592339519303, 0.0014564557028598107, 7.437291095916586e-05, 5.911227005244728e-05, 0.0, 0.0, 3.1036727531090133e-06, 0.9076989084624646, 0.00014148560344188035, 4.306441856539706e-05, 0.0, 0.0035661053758028046, 0.0860047164006044]"
463,50,200,0.05,0.1,0.2492114042326996,"[1.1757172483547753e-05, 7.462459540566373e-05, 0.0, 4.56479248731019e-05, 0.0, 0.0, 0.0, 2.3928838012395786e-05, 0.0, 0.0, 3.329425776855379e-06, 0.0003055991389245503, 9.083664903152126e-06, 0.0, 0.8882453691336376, 0.02450985688044212, 0.0, 2.0163403086860205e-05, 2.407397663099065e-05, 0.08672656584582317]"
464,50,200,0.05,0.3,0.24680582617074343,"[0.00010833210284646436, 0.0029524290669875127, 0.0, 0.0012161132804625664, 2.4729830225328505e-06, 0.0011231240823173034, 0.00025931466916340846, 2.125360491710055e-05, 0.0005852692163594753, 0.0, 0.0009124132867944559, 0.00037535911723219896, 0.001024743799039021, 0.0, 0.8811402466948585, 0.0, 1.2024497646325643e-05, 0.020900344028149262, 0.0004303062777754077, 0.0889362532924286]"
465,50,200,0.05,0.5,0.24867862574220354,"[2.2690060926967497e-06, 0.00028466281235018634, 2.9242356480632088e-05, 7.218553381939511e-05, 1.8426119959966845e-05, 0.0, 2.4195709675025124e-05, 0.00020827243163973452, 0.0001882185024860296, 0.0, 1.1782899302347803e-05, 1.0331580308335673e-05, 0.0, 4.096327943010723e-05, 0.8802803160167874, 0.024354770083201464, 1.5202849557378288e-06, 0.007326854846790189, 0.00539405459295787, 0.08175193394376291]"
466,50,200,0.1,0.1,0.24879010179787506,"[3.665321753729369e-07, 5.5717959073188036e-05, 5.165537045729803e-06, 2.7887398183854892e-06, 0.003985389326434524, 0.00010514158302617081, 2.6856334107141067e-05, 0.0, 6.30872043950339e-05, 8.580480979251738e-06, 2.2931651726659085e-05, 0.0, 0.0, 0.0, 0.8965397520059888, 0.01666638573264878, 1.5463130707717117e-06, 2.862330810431217e-05, 7.748794300333507e-05, 0.08241017934840252]"
467,50,200,0.1,0.3,0.24923844914561005,"[0.0, 0.00017278135064468776, 4.960846732020638e-07, 0.00036773610155800654, 0.0, 0.0, 6.614157950927959e-06, 0.0, 0.00017344484871531835, 0.0, 1.6437895490353594e-05, 2.9521139737867647e-06, 0.0, 7.035681861233647e-06, 0.8943480505799302, 0.016458333969400423, 7.542802912387194e-06, 0.0, 0.0021663224317762133, 0.0862722519811132]"
468,50,200,0.1,0.5,0.2483527266841663,"[4.7430894241055884e-05, 5.3163815602483987e-05, 0.0, 0.002956145783051918, 3.201238614001205e-05, 1.9440694748450068e-05, 1.3073159518636944e-05, 9.343158791477895e-05, 0.01156777433691014, 5.9406627006098104e-05, 0.000364767930810175, 0.00037442162380107546, 2.1512084844674445e-05, 2.1720121284273127e-05, 0.86808645536092, 0.02095087928936607, 0.001209533565072363, 0.0, 0.0012392606387071608, 0.09288957010006064]"
469,50,200,0.01,0.1,0.24913706812317105,"[7.740198002235698e-06, 5.853675220081171e-06, 0.0, 8.409107632405876e-06, 0.0, 0.0, 7.122153957816905e-06, 3.288763773040171e-05, 0.004066224573770052, 0.0, 4.018596694930007e-05, 0.0, 8.855108759943408e-06, 8.247992380301612e-07, 0.9018493192774557, 0.004739430609283615, 2.0770242490807395e-05, 0.0, 0.0008862724849700328, 0.08832610416453965]"
470,50,200,0.01,0.3,0.2484057624556091,"[0.0, 0.00011862793488957903, 0.0005562931444160427, 0.0, 0.0007138071049625575, 0.00023554597229449365, 0.0, 0.0, 0.008131340942826928, 0.00011907307162430125, 0.002439612128730358, 0.0, 0.0, 0.0, 0.9159504003674644, 0.0, 2.010831026720289e-05, 0.0, 0.0017082405168609848, 0.0700069505056632]"
471,50,200,0.01,0.5,0.2491931970914372,"[0.0, 0.0015876200873167635, 0.0, 4.5281899103705254e-05, 0.0, 0.0, 0.0, 7.0364789500145855e-06, 0.0011043380428860607, 1.00784263671522e-05, 6.17462907581808e-05, 3.0635000736023026e-05, 0.0, 0.0, 0.8871116429842869, 0.023751541342295235, 0.0, 0.0, 0.0016565012721413848, 0.08463357817515851]"
472,50,200,0.05,0.1,0.24925055692698092,"[2.0508138578998235e-06, 1.2495929848418652e-05, 0.0, 0.0, 0.00014259016521342581, 0.0, 1.7130859559839125e-05, 0.0, 0.00037543380191565616, 2.8135800214779835e-06, 2.7091172066855626e-06, 0.0, 5.734831545929954e-05, 0.0, 0.8864497343482451, 0.024472910420702352, 1.582265778796454e-05, 0.00023627595335162755, 0.0015553338294316582, 0.08665735020739847]"
473,50,200,0.05,0.3,0.24875803757639625,"[0.0, 0.0, 0.00013868743304584538, 2.330944413269005e-05, 0.00045825203329577654, 0.0, 4.6507181460904056e-05, 0.0009221600040695123, 0.011034642445551022, 0.0, 0.0005858418188360786, 1.1390800238541375e-06, 0.00010410059749100814, 2.297850715081762e-05, 0.8851322271388061, 0.015871258011278595, 0.0, 0.0, 0.00048654735571933223, 0.08517234894913848]"
474,50,200,0.05,0.5,0.2485336106358918,"[4.641843855191539e-05, 0.0, 0.0, 0.0024406083985794727, 0.0, 0.0, 0.0, 0.0, 0.0029966381191485797, 1.7608385399669194e-05, 0.0, 0.0, 0.0013906391947026136, 0.0, 0.8573045684613821, 0.05046136795752885, 0.0003470314999716069, 7.255466313045164e-05, 0.0021807462011298987, 0.08274181868047455]"
475,50,200,0.1,0.1,0.2488677069218554,"[0.00010313852685304403, 0.0007204091965582493, 0.0, 7.652033283741074e-05, 0.0, 0.0, 0.00016871915751565586, 0.0, 0.002944968422459256, 0.00011401810715081694, 0.0, 0.0007860969830290569, 5.876361408536065e-07, 0.0, 0.8989564999229936, 0.009362203808645707, 0.00010611437535388267, 0.00011709103391639845, 0.00385859555666361, 0.0826850369398825]"
476,50,200,0.1,0.3,0.24892545633358532,"[2.1942725764219274e-06, 0.0, 7.732007756584841e-05, 2.491424340133009e-05, 0.00021243015529357894, 0.0, 6.902258720170245e-05, 0.0, 0.0007659764668742303, 5.353449695942687e-05, 1.3200934584908762e-05, 0.00011348671187845995, 0.0001440276133616884, 4.390325200363532e-05, 0.9028382127459488, 0.005297461462353362, 0.0007390985949243193, 0.0, 0.003743009859912064, 0.08586220652516025]"
477,50,200,0.1,0.5,0.24551197700824412,"[0.0006987285460104257, 0.0, 0.00014304357196722825, 0.0, 0.0, 0.0014762416898646228, 0.0, 0.0, 0.00014739329908203274, 0.0, 0.0, 0.0, 0.0, 0.0007865905880924919, 0.9046882088505357, 0.05729638285301447, 0.0, 0.0008504180738805558, 0.01437882116316292, 0.019534171364389584]"
478,50,200,0.01,0.1,0.2485152601896941,"[0.00035651315397596173, 0.0, 0.0, 0.0, 0.0, 0.0016012708177109327, 0.0, 0.0, 0.012645897849274649, 0.0, 0.0, 0.00019892613685910864, 0.0, 0.0, 0.848608678532167, 0.04716159334819677, 0.0, 0.0008265396982060268, 0.0035701454998426606, 0.08503043496376696]"
479,50,200,0.01,0.3,0.2481234172681748,"[0.0, 0.0, 0.0008942402631785503, 0.0, 0.0, 6.96103442035649e-05, 0.0, 0.0001590669807473232, 0.004562080525192932, 0.0017865936874478033, 0.0, 0.0, 0.0025062152908918865, 0.0, 0.854793803839149, 0.03225955997740345, 0.0, 0.0015646909749119041, 0.006817359281710107, 0.0945867788351636]"
480,50,200,0.01,0.5,0.24714419284843187,"[0.0, 0.00034405529405125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006992391901039316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9066601548037374, 0.023467236209412212, 0.0072066772035626735, 0.0, 0.0, 0.06162263729913265]"
481,50,200,0.05,0.1,0.24262894920206177,"[0.0, 0.0, 0.010928484241091507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7501796125134143, 0.07353731740122511, 0.003648349416582349, 0.0, 0.05728121245643518, 0.10442502397125179]"
482,50,200,0.05,0.3,0.24598309107278668,"[0.0, 0.006276932757365511, 0.0, 0.0, 0.005389685648555635, 0.0004935906875654983, 0.0, 0.000740507331072198, 0.01981900990367465, 0.0019894231944489623, 0.0, 0.0, 0.0, 0.0, 0.8910138241315626, 0.0, 0.0, 0.008387932178675965, 0.014322690739557338, 0.05156640342752162]"
483,50,200,0.05,0.5,0.24431399274887397,"[0.0, 0.0, 0.0, 0.018451616436445873, 0.009519118199141087, 0.0, 0.0, 0.0, 0.0, 0.009674275142940402, 0.0, 0.0, 0.0, 0.0, 0.8969035686563409, 0.0, 0.0, 0.0, 0.0, 0.06545142156513187]"
484,50,200,0.1,0.1,0.2428602352035421,"[0.0003577416113003559, 0.014445610988085264, 0.0036517199709312823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01667628557670803, 0.0005996047590508519, 0.0, 0.0, 0.0, 0.0, 0.8458547067344873, 0.0683025896635947, 1.6887243445338384e-05, 0.01451156488753755, 0.01971597096910844, 0.015867317595751055]"
485,50,200,0.1,0.3,0.24294395623223647,"[0.0, 0.0, 0.0, 0.006370293899480623, 0.0, 0.0, 0.001521429411844254, 0.00027763836420955686, 0.02731486157789784, 0.006658299799935396, 0.006453731213270647, 0.0, 0.0, 0.0008099343683587345, 0.8777522603238321, 0.035487097827680364, 0.0, 0.004805154953417154, 0.01163408304594797, 0.020915215214125604]"
486,50,200,0.1,0.5,0.24727614077107243,"[0.0, 0.013842883284109842, 0.0, 0.0, 0.0, 0.0, 0.00038222473250594193, 0.0016774036485821407, 0.0006112266112866084, 0.0, 0.0, 0.0, 2.5359850899283344e-05, 0.0, 0.8732396783221357, 0.0, 0.0, 0.010246257241041569, 0.005930613929982845, 0.09404435237945606]"
487,100,50,0.01,0.1,0.2400481933267127,"[0.0, 0.0, 0.0, 0.0, 0.031913831665017336, 0.01471187361917789, 0.0106359228330543, 0.0009436269816251315, 0.010338258154360819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8193838079020603, 0.0, 0.0, 0.007710334798455363, 0.0, 0.10436234404624893]"
488,100,50,0.01,0.3,0.24124836721704251,"[0.0, 0.0, 0.0, 0.0, 0.00023598158628117578, 0.0, 0.0, 0.0007115580466955791, 0.05580999962834809, 0.0, 0.011464418377206919, 0.011917088653047858, 0.0, 0.0, 0.788802950975058, 0.0, 0.007524105905332408, 0.0, 0.009719792954825635, 0.1138141038732044]"
489,100,50,0.01,0.5,0.24209651798859527,"[0.00369472718327048, 0.011567751971146211, 0.0, 0.00032405377293649794, 0.004630298413356405, 0.003075833633808625, 0.0, 2.552998935582607e-05, 0.03199205225753279, 0.009924525880868257, 0.0011947464637574385, 0.0026735389512661965, 0.0, 0.002484752500332131, 0.8704406236424513, 0.002944810930571744, 0.0, 0.0006128143590671702, 0.0, 0.05441394005027888]"
490,100,50,0.05,0.1,0.2441983369073725,"[0.0005290243496561585, 0.0, 0.0, 0.0, 0.0, 0.004825467630983138, 0.0, 0.0, 0.0020398503525653764, 0.0014934518670640191, 0.0, 0.006671059713366893, 0.0, 0.0, 0.8239609230859718, 0.0, 0.00041562868383641786, 0.0, 0.0063307574497421205, 0.1537338368668142]"
491,100,50,0.05,0.3,0.24551838963341707,"[0.0, 0.013077628183141276, 0.0005215574729681622, 0.0, 0.0, 0.0005384576763612771, 0.0021820371679808813, 0.0, 0.020799282176596587, 0.0001920914625929144, 3.354908528407703e-05, 3.30182180033489e-05, 0.0014123817044659499, 0.004592035933122343, 0.8811461592236572, 0.002887454370679389, 0.0, 0.005987692195521312, 0.0, 0.0665966551296254]"
492,100,50,0.05,0.5,0.2472591283311137,"[2.0006844541932456e-05, 0.0, 0.0, 0.0017144229953549007, 0.0036051909555327175, 0.0008569515487593277, 0.0, 0.001440032485075214, 0.002609842781295524, 0.0, 0.0, 0.0002281993016434949, 0.0, 0.00017574842943348648, 0.8615263389634744, 0.0, 0.0, 0.0016486996655962931, 0.007824846031319485, 0.11834971999797317]"
493,100,50,0.1,0.1,0.2425981342787545,"[0.0, 0.044835323276939426, 0.0027359905517066363, 0.013178684303663266, 0.0, 0.0, 0.0, 0.0019017452059331146, 0.01962923835431225, 0.0007965719512904214, 0.0072723638731647415, 0.0010937066271496415, 0.0018118955778517352, 0.0008548275353902831, 0.8231599490421381, 0.0, 0.0, 1.8021752230816515e-05, 0.0, 0.08271168194822945]"
494,100,50,0.1,0.3,0.23918606719112834,"[0.0, 0.0, 0.0, 0.0015142436532822052, 0.0010570946872196741, 0.011474953491015428, 0.004475084197323411, 0.0014886207625825821, 0.0, 0.004757267435870181, 0.0, 0.0, 0.005315887379323429, 0.0, 0.9687082472220165, 0.0, 0.0, 0.0012086011713665756, 0.0, 0.0]"
495,100,50,0.1,0.5,0.24090042200729705,"[0.0, 0.030560674633674564, 0.0, 0.0, 3.7417276427269256e-05, 0.0, 0.0, 9.519649108332681e-05, 0.0, 0.0038427463486396182, 0.0, 0.0, 0.0, 0.001943768743924405, 0.7237286969023755, 0.05918091314037073, 0.010618966892048009, 0.0001657639417188015, 0.00022549291882618418, 0.1696003627109115]"
496,100,50,0.01,0.1,0.23851451728884743,"[0.006632977138086937, 0.0, 0.010620037833388623, 0.002052293146879329, 0.006238504491976647, 0.000713444955962516, 0.0005746459332652532, 0.0, 0.0, 0.0017323171438996348, 0.0, 0.0025895062078302913, 0.0, 0.0, 0.8559772059863828, 0.04068318712651518, 0.0029432920508212198, 0.003406929327211261, 0.038872722505798325, 0.02696293615198183]"
497,100,50,0.01,0.3,0.23738487780901193,"[0.004809573217737226, 0.05401440680462401, 0.0018567487232812267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039848776137470614, 0.005553810432650102, 0.01913638652346344, 8.575102275404524e-06, 0.002161008311247233, 0.001755418213639057, 0.8024871112666441, 0.024326569661860812, 0.004921918762262283, 0.0016673424783167432, 0.002135784550617605, 0.03531656981391015]"
498,100,50,0.01,0.5,0.24514211434323896,"[0.0, 0.008638008966821927, 0.0, 0.0, 0.0025701286649876523, 0.0, 0.001015787165635162, 0.0, 0.02578215631389169, 0.0, 0.0, 0.005225989329071218, 0.0033395849594732778, 5.354861492363407e-05, 0.8020411498283443, 0.06753674528323964, 0.0025147365036653196, 0.0, 0.0, 0.08128216436994629]"
499,100,50,0.05,0.1,0.24105485069880672,"[0.0, 0.0, 0.007440818490257593, 0.007665145131732234, 0.0, 0.0048417630656834975, 0.012180145258723228, 0.002238141022690191, 0.02815482813890775, 0.0, 0.0, 0.0, 0.006881601244566963, 0.0, 0.7985795092697417, 0.002498558116284534, 0.0, 0.005371901778261523, 0.0, 0.12414758848315076]"
500,100,50,0.05,0.3,0.24150657554117208,"[0.0011048435710300241, 0.0009489352496607041, 0.0006194173222888115, 0.0022884566343092496, 0.0, 0.005798988427360488, 0.0008673268051369249, 0.0013222169701747994, 0.008910652226367433, 0.0014541039745091808, 0.0, 0.0, 0.0, 0.000203056906214621, 0.7391980379088152, 0.09221240278857645, 0.010867645606140251, 0.0033307488204301957, 0.03431881193680785, 0.0965543548521777]"
501,100,50,0.05,0.5,0.23849202632856087,"[0.0, 0.11487180998305031, 0.0, 0.02510648271209212, 0.003622881033077404, 0.0, 0.0, 0.0, 0.032701433201329656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7231719811334668, 0.02059752564181241, 0.0, 0.0009117261416002959, 0.0, 0.07901616015357087]"
502,100,50,0.1,0.1,0.24524342044622494,"[0.0, 0.0, 0.002542387248086485, 0.0002651886650102351, 0.002324788501583343, 0.008159579424948885, 0.0, 0.0011934611612946988, 0.0, 0.0, 0.0002119878294372341, 6.447619304320617e-05, 0.0, 0.003997896920875136, 0.8805646367338948, 0.0, 0.00021457391053070467, 0.006221018812933502, 0.0, 0.09424000459836182]"
503,100,50,0.1,0.3,0.2421021726859386,"[0.0, 0.01639722445194607, 0.0, 0.0, 0.012631631351728073, 0.0, 0.0, 0.0, 0.007474764559198616, 0.0, 0.017924624090020606, 0.0, 0.0, 0.0, 0.7220931328100327, 0.08514266330090203, 0.004685178231609877, 0.0, 0.0, 0.13365078120456206]"
504,100,50,0.1,0.5,0.24367477749410002,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006696847925835771, 0.0, 0.004460137449282757, 0.0, 0.0007877132692696722, 0.0, 0.7471049978601576, 0.16560343413587017, 0.0, 0.00014247474717036024, 0.017148456863691715, 0.05805593774872206]"
505,100,50,0.01,0.1,0.24252187954877427,"[0.0, 0.003979735818638676, 0.0028410759572438425, 0.0008281969616198433, 0.012354258367129558, 0.00932867170291453, 0.00044121653505210215, 0.0, 0.0, 0.0, 0.0009458664347927004, 0.001959364554696663, 0.0022985488623670056, 0.0, 0.9334197798247663, 0.0, 0.0, 0.0, 0.0, 0.03160328498077866]"
506,100,50,0.01,0.3,0.2437538030036445,"[0.0, 0.044581669695918744, 0.00017767463962056797, 0.0, 0.0009788368171543477, 0.0006093346564652267, 0.0, 0.0006974703011617498, 0.0001014391998158099, 0.006833395470043006, 0.0, 0.0, 0.0, 0.0, 0.7620450958909161, 0.0464220440556103, 0.0009621504884963242, 0.004338310590535812, 0.016563275612614437, 0.11568930258164747]"
507,100,50,0.01,0.5,0.2309651948124001,"[0.0, 0.0, 0.0, 0.024335193369361224, 0.005641709691484676, 0.0047676223745063565, 0.0, 0.0, 0.19499917800021602, 0.0, 0.01762860178438098, 0.0, 0.0, 0.0, 0.7355557670081159, 0.0, 0.0, 0.012584693525981312, 0.004487234245953519, 0.0]"
